taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8554988	Pseudosiobla campbelli Rice, 1968	8554988	Pseudosiobla campbelli Rice, 1968	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Pseudosiobla	4681471	Pseudosiobla campbelli	8554988	
4633959	Mexicella Lochman, 1948	4633959	Mexicella Lochman, 1948	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Ptychopariidae	3266888	Mexicella	4633959			
4634987	Syspacephalus Resser, 1936	4634987	Syspacephalus Resser, 1936	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Ptychopariidae	3266888	Syspacephalus	4634987			
4863705	Haplophrentis Babcock & Robison, 1988	4863705	Haplophrentis Babcock & Robison, 1988	3	GENUS	ACCEPTED	Animalia	1							Hyolithidae	4863784	Haplophrentis	4863705			
11324879	Elrathia permulta (Walcott, 1918)	9201988	Ptychoparia permulta (Walcott, 1918)	5	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Alokistocaridae	3266866	Elrathia	4633926	Ptychoparia permulta	9201988	
9265	Chrysopidae	9265	Chrysopidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Chrysopidae	9265					
4636107	Olenellus Billings, 1861	4636107	Olenellus Billings, 1861	28	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Olenellidae	4636103	Olenellus	4636107			
8491101	Aricoceras warreni (Miller & Crockford, 1936)	8491101	Aricoceras warreni (Miller & Crockford, 1936)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Adrianitidae	4623839	Aricoceras	4623888	Aricoceras warreni	8491101	
8514309	Eiffelia globosa Walcott, 1920	8514309	Eiffelia globosa Walcott, 1920	11	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Calcarea	308			Eiffeliidae	4581552	Eiffelia	4581553	Eiffelia globosa	8514309	
8562210	Acrolepis laetus Lambe, 1916	8562210	Acrolepis laetus Lambe, 1916	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204			Acrolepididae	4841417	Acrolepis	3238413	Acrolepis laetus	8562210	
8652068	Choia hindei (Dawson, 1896)	9366055	Stephanella hindei (Dawson, 1896)	1	SPECIES	SYNONYM	Animalia	1	Porifera	105					Choiidae	3251528	Choia	3251529	Stephanella hindei	9366055	
4583951	Latouchella Cobbold, 1921	4583951	Latouchella Cobbold, 1921	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52					Coreospiridae	4584231	Latouchella	4583951			
4806130	Helmetia Walcott, 1918	4806130	Helmetia Walcott, 1918	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54							Helmetia	4806130			
8033474	Perspicaris Briggs, 1977	8033474	Perspicaris Briggs, 1977	22	GENUS	DOUBTFUL	Animalia	1	Tardigrada	14							Perspicaris	8033474			
8525111	Ptysmaphora fletcheri Scudder, 1895	8525111	Ptysmaphora fletcheri Scudder, 1895	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphrophorides	11190861	Ptysmaphora	4779845	Ptysmaphora fletcheri	8525111	
3000268	Photinia Lindl.	3000268	Photinia Lindl.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Photinia	3000268			
4682629	Cimbrophlebia Willmann, 1977	4682629	Cimbrophlebia Willmann, 1977	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Mecoptera	1000	Cimbrophlebiidae	4682735	Cimbrophlebia	4682629			
4864458	Prototreta Bell, 1938	4864458	Prototreta Bell, 1938	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Lingulata	209			Acrotretidae	3252572	Prototreta	4864458			
4867947	Eumetria Hall, 1863	4867947	Eumetria Hall, 1863	14	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Retziidae	3252312	Eumetria	4867947			
8602578	Glossograptus Hall, 1865	8602578	Glossograptus Hall, 1865	1	GENUS	ACCEPTED	Animalia	1	Hemichordata	75	Pterobranchia	278			Glossograptidae	3243108	Glossograptus	8602578			
8515492	Telmatrechus defunctus (Handlirsch, 1910)	8515492	Telmatrechus defunctus (Handlirsch, 1910)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Gerridae	7881	Telmatrechus	4772060	Telmatrechus defunctus	8515492	
8526306	Ctenostreon rugosum (Smith, 1817)	9282668	Lima rugosum (Smith, 1817)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Limida	9380407	Limidae	3480	Ctenostreon	5429651	Lima rugosum	9282668	
8665944	Dicellograptus Lapworth, 1873	8665944	Dicellograptus Lapworth, 1873	1	GENUS	ACCEPTED	Animalia	1	Hemichordata	75	Pterobranchia	278			Dicranograptidae	4356990	Dicellograptus	8665944			
9055236	Desmoscaphites bassleri Reeside, 1927	9055236	Desmoscaphites bassleri Reeside, 1927	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Scaphitidae	3245935	Desmoscaphites	9480055	Desmoscaphites bassleri	9055236	
9620374	Carolinites	9620374	Carolinites	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Proetida	9442527	Telephinidae	3267193	Carolinites	9620374			
2252392	Lingula Bruguière, 1791	2252392	Lingula Bruguière, 1791	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Lingulata	209	Lingulida	1440	Lingulidae	5230	Lingula	2252392			
4594440	Pseudolimea Arkell, 1933	4594440	Pseudolimea Arkell, 1933	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Limida	9380407	Limidae	3480	Pseudolimea	4594440			
4874622	Cribanocrinus	4874622	Cribanocrinus	1	GENUS	ACCEPTED	Animalia	1	Echinodermata	50	Crinoidea	215			Rhodocrinitidae	4874587	Cribanocrinus	4874622			
4942369	Macgeea pustulosa McLean, 2005	4942369	Macgeea pustulosa McLean, 2005	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Phillipsastreidae	4883392	Macgeea	4883400	Macgeea pustulosa	4942369	
640	Pinales	640	Pinales	13	ORDER	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640							
2319094	Canadia spinosa Walcott, 1911	2319094	Canadia spinosa Walcott, 1911	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256					Canadia	2319093	Canadia spinosa	2319094	
4980184	Hammatostroma albertense Stearn, 1961	4980184	Hammatostroma albertense Stearn, 1961	10	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Tienodictyidae	4580006	Hammatostroma	4580007	Hammatostroma albertense	4980184	
8560743	Paraparchites finiplanus Gründel, 1961	8560743	Paraparchites finiplanus Gründel, 1961	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353			Paraparchitidae	4808337	Paraparchites	4808338	Paraparchites finiplanus	8560743	
5565	Mycetophilidae	5565	Mycetophilidae	2	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Mycetophilidae	5565					
8224	Prophalangopsidae	8224	Prophalangopsidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Prophalangopsidae	8224					
3266629	Pagetia Walcott, 1916	3266629	Pagetia Walcott, 1916	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Agnostida	9538015	Eodiscidae	3266643	Pagetia	3266629			
3266892	Poulsenia Fritz	3266892	Poulsenia Fritz	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Ptychopariidae	3266888	Poulsenia	3266892			
4594929	Buchiola Barrande, 1881	4594929	Buchiola Barrande, 1881	3	GENUS	DOUBTFUL	Animalia	1	Mollusca	52	Bivalvia	137	Cyrtodontida	11125512	Praecardiidae	3247483	Buchiola	4594929			
4885915	Elatocladus T.G.Halle, 1913	4885915	Elatocladus T.G.Halle, 1913	10	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Podocarpaceae	8830	Elatocladus	4885915			
4897451	Cladophlebis A.T.Brongniart, 1849	4897451	Cladophlebis A.T.Brongniart, 1849	45	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Osmundales	7229403	Osmundaceae	2370	Cladophlebis	4897451			
4980115	Trupetostroma tenue Stearn, 1961	4980115	Trupetostroma tenue Stearn, 1961	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Hermatostromatidae	4580319	Trupetostroma	4580320	Trupetostroma tenue	4980115	
8666236	Echinoconchus alternatus (Norwood & Pratten, 1855)	4869973	Productus alternatus (Norwood & Pratten, 1855)	1	SPECIES	SYNONYM	Animalia	1	Brachiopoda	110					Echinoconchidae	3252401	Echinoconchus	4866831	Productus alternatus	4869973	
9716642	Dinomischus isolatus Chen et al., 1989	9716642	Dinomischus isolatus Chen et al., 1989	1	SPECIES	ACCEPTED	Animalia	1									Dinomischus	4863602	Dinomischus isolatus	9716642	
3042	Aphididae	3042	Aphididae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphididae	3042					
8104185	Bairdia elongatella Sohn, 1960	8104185	Bairdia elongatella Sohn, 1960	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Podocopida	1438	Bairdiidae	5190	Bairdia	1028869	Bairdia elongatella	8104185	
2687885	Ginkgo biloba L.	2687885	Ginkgo biloba L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Ginkgoopsida	244	Ginkgoales	418	Ginkgoaceae	3070	Ginkgo	2687884	Ginkgo biloba	2687885	EN
3152811	Platanus L.	3152811	Platanus L.	5	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Proteales	400	Platanaceae	6693	Platanus	3152811			
3267136	Briscoia Walcott, 1924	3267136	Briscoia Walcott, 1924	3	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Dikelocephalidae	3267135	Briscoia	3267136			
4838916	Ichthyodectidae	4838916	Ichthyodectidae	1	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204			Ichthyodectidae	4838916					
4857428	Polyporella Simpson, 1895	4857428	Polyporella Simpson, 1895	1	GENUS	ACCEPTED	Animalia	1	Bryozoa	53	Stenolaemata	226	Fenestrida	1490	Fenestellidae	5701	Polyporella	4857428			
4981003	Pseudocycas insignis Nathorst, 1907	4981003	Pseudocycas insignis Nathorst, 1907	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834			Pseudocycas	4889744	Pseudocycas insignis	4981003	
8517540	Anemonaria spitzbergiana (Toula, 1874)	9617918	Productus spitzbergianus (Toula, 1874)	1	SPECIES	SYNONYM	Animalia	1	Brachiopoda	110					Productellidae	3252356	Anemonaria	4866996	Productus spitzbergianus	9617918	
206	Anthozoa	206	Anthozoa	1	CLASS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206									
3252073	Leiorhynchus Hall, 1860	3252073	Leiorhynchus Hall, 1860	2	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Rhynchonellida	510	Leiorhynchidae	3252072	Leiorhynchus	3252073			
3266469	Florissantia Scudder, 1890	3266469	Florissantia Scudder, 1890	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Dictyopharidae	8499	Florissantia	3266469			
4887973	Phlebopteris A.T.Brongniart, 1837	4887973	Phlebopteris A.T.Brongniart, 1837	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Gleicheniales	7229400	Matoniaceae	3229272	Phlebopteris	4887973			
8457275	Camarophoria applanata Tschernyschew, 1902	8457275	Camarophoria applanata Tschernyschew, 1902	1	SPECIES	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Rhynchonellida	510	Stenoscismatidae	4866109	Stenoscisma	4866117	Camarophoria applanata	8457275	
8546893	Pseudoclelandia cornupsittaca Ross, 1951	8546893	Pseudoclelandia cornupsittaca Ross, 1951	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948					Pseudoclelandia	4638332	Pseudoclelandia cornupsittaca	8546893	
4580320	Trupetostroma Parks, 1936	4580320	Trupetostroma Parks, 1936	4	GENUS	ACCEPTED	Animalia	1	Porifera	105					Hermatostromatidae	4580319	Trupetostroma	4580320			
4633838	Xenocheilos Wilson, 1949	4633838	Xenocheilos Wilson, 1949	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Norwoodiidae	3266967	Xenocheilos	4633838			
8552122	Hamptoniella foliata Rigby & Collins, 2004	8552122	Hamptoniella foliata Rigby & Collins, 2004	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Hamptoniidae	3251523	Hamptoniella	8647373	Hamptoniella foliata	8552122	
8565522	Worthenella cambria Walcott, 1911	8565522	Worthenella cambria Walcott, 1911	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42							Worthenella	3267313	Worthenella cambria	8565522	
3248406	Aluta Jekelius, 1933	7946578	Brasovia Neubauer, Kroh, Harzhauser, Georgopoulou & Mandic, 2015	6	GENUS	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Hydrobiidae	2671	Brasovia	7946578			
11130233	Mummaspis oblisooculatus Frtiz, 1992	11130233	Mummaspis oblisooculatus Frtiz, 1992	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Holmiidae	3267012	Mummaspis	4636235	Mummaspis oblisooculatus	11130233	
4808317	Aechmina Jones & Holl, 1869	4808317	Aechmina Jones & Holl, 1869	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Aechminidae	4808315	Aechmina	4808317			
4823704	Champsosaurus Cope, 1877	4823704	Champsosaurus Cope, 1877	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358			Champsosauridae	4823703	Champsosaurus	4823704			
4866117	Stenoscisma Conrad, 1839	4866117	Stenoscisma Conrad, 1839	2	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Rhynchonellida	510	Stenoscismatidae	4866109	Stenoscisma	4866117			
4942390	Wapitiphyllum vallatum McLean & Pedder, 1984	4942390	Wapitiphyllum vallatum McLean & Pedder, 1984	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Arachnophyllidae	3250407	Wapitiphyllum	4881590	Wapitiphyllum vallatum	4942390	
4980182	Anostylostroma vesiculosum Stearn, 1961	4980182	Anostylostroma vesiculosum Stearn, 1961	6	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Tienodictyidae	4580006	Anostylostroma	4580212	Anostylostroma vesiculosum	4980182	
5189002	Cardium Linnaeus, 1758	5189002	Cardium Linnaeus, 1758	3	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Cardiidae	6858	Cardium	5189002			
8613923	Louisella pedunculata Conway Morris, 1977	8613923	Louisella pedunculata Conway Morris, 1977	10	SPECIES	ACCEPTED	Animalia	1	Priapulida	5963150					Miskoiidae	4578794	Louisella	4578799	Louisella pedunculata	8613923	
9653254	Acrothele coriacea Linnarsson, 1876	9653254	Acrothele coriacea Linnarsson, 1876	1	SPECIES	ACCEPTED	Animalia	1	Brachiopoda	110	Lingulata	209	Lingulida	1440	Acrothelidae	3252581	Acrothele	4864511	Acrothele coriacea	9653254	
4906832	Equisetites Sternberg, 1833	4906832	Equisetites Sternberg, 1833	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Equisetales	954	Equisetaceae	3105	Equisetites	4906832			
8550829	Parawentzelella johnstonae Nelson & Nelson, 1985	8550829	Parawentzelella johnstonae Nelson & Nelson, 1985	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Waagenophyllidae	3250843	Parawentzelella	4884147	Parawentzelella johnstonae	8550829	
8590258	Polystoechotites falcatus Archibald & Makarkin, 2006	8590258	Polystoechotites falcatus Archibald & Makarkin, 2006	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Ithonidae	5012	Polystoechotites	8558101	Polystoechotites falcatus	8590258	
8653052	Pseudoclelandia fluxafissura Ross, 1951	8653052	Pseudoclelandia fluxafissura Ross, 1951	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948					Pseudoclelandia	4638332	Pseudoclelandia fluxafissura	8653052	
44	Chordata	44	Chordata	1	PHYLUM	ACCEPTED	Animalia	1	Chordata	44											
2031838	Anomia Linnaeus, 1758	2031838	Anomia Linnaeus, 1758	2	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Pectinida	9250425	Anomiidae	6872	Anomia	2031838			
4636645	Oryctocephalites Resser, 1939	4636645	Oryctocephalites Resser, 1939	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Oryctocephalidae	4636642	Oryctocephalites	4636645			
8628086	Spiriferella salteri (Tschernyschew, 1902)	9415817	Spiriferina salteri (Tschernyschew, 1902)	1	SPECIES	SYNONYM	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Spiriferinidae	3252266	Spiriferina	4868277	Spiriferina salteri	9415817	
8661198	Glyptograptus Lapworth, 1873	8661198	Glyptograptus Lapworth, 1873	1	GENUS	ACCEPTED	Animalia	1	Hemichordata	75	Pterobranchia	278			Monograptidae	4356984	Glyptograptus	8661198			
4975667	Lyracystis radiata Sprinkle & Collins, 2006	4975667	Lyracystis radiata Sprinkle & Collins, 2006	4	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50					Lyracystidae	4975664	Lyracystis	4975665	Lyracystis radiata	4975667	
8588278	Palaeopsychops setosus Archibald & Makarkin, 2006	8588278	Palaeopsychops setosus Archibald & Makarkin, 2006	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Ithonidae	5012	Palaeopsychops	4804065	Palaeopsychops setosus	8588278	
4870436	Eoorthis Walcott, 1908	4870436	Eoorthis Walcott, 1908	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Eoorthidae	4870431	Eoorthis	4870436			
4884716	Hallucigenia Conway Morris, 1977	4884716	Hallucigenia Conway Morris, 1977	15	GENUS	ACCEPTED	Animalia	1	Onychophora	62					Hallucigeniidae	6880496	Hallucigenia	4884716			
4942344	Hankaxis ostentus McLean & Pedder, 1984	4942344	Hankaxis ostentus McLean & Pedder, 1984	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Ptenophyllidae	3250387	Hankaxis	4880839	Hankaxis ostentus	4942344	
7370212	Bairdia powersi (Kellett, 1934)	8189121	Orthobairdia powersi (Kellett, 1934)	4	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Ostracoda	353	Podocopida	1438	Bairdiidae	5190	Orthobairdia	4807576	Orthobairdia powersi	8189121	
8036915	Neospirifer Fredericks, 1924	8036915	Neospirifer Fredericks, 1924	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Spiriferidae	3252276	Neospirifer	8036915			
8671741	Saurichthys dayi (Raymond, 1925)	9472116	Belonorhynchus dayi (Raymond, 1925)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Actinopterygii	204			Saurichthyidae	4839399	Saurichthys	4839403	Belonorhynchus dayi	9472116	
4636792	Albertella bosworthi Walcott, 1908	4636792	Albertella bosworthi Walcott, 1908	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Zacanthoididae	3266662	Albertella	4636791	Albertella bosworthi	4636792	
4865086	Diraphora Bell, 1941	4865086	Diraphora Bell, 1941	48	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Thecideida	855	Thecidellinidae	9300	Diraphora	4865086			
4945414	Bairdia seminalis (Knight, 1928)	4945414	Bairdia seminalis (Knight, 1928)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Podocopida	1438	Bairdiidae	5190	Cryptobairdia	4808030	Bairdia seminalis	4945414	
4964207	Albertonia cupidinia (Lambe, 1916)	9571462	Elonichthys cupidineus (Lambe, 1916)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Actinopterygii	204			Parasemionotidae	3238270	Albertonia	4964206	Elonichthys cupidineus	9571462	
8677232	Spirifer cascadensis Warren, 1927	8677232	Spirifer cascadensis Warren, 1927	3	SPECIES	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Spiriferidae	3252276	Spirifer	3252282	Spirifer cascadensis	8677232	
8692565	Plecia similkameena (Scudder, 1879)	8692565	Plecia similkameena (Scudder, 1879)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bibionidae	7281	Plecia	1590132	Plecia similkameena	8692565	
6710	Caprifoliaceae	6710	Caprifoliaceae	1	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710					
4634158	Dellea Wilson, 1949	4634158	Dellea Wilson, 1949	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Dokimocephalidae	3266915	Dellea	4634158			
4638807	Eulomella Kobayashi, 1955	4638807	Eulomella Kobayashi, 1955	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948					Eulomella	4638807			
4969765	Simpsonictis jaynanneae Rigby, 1980	4969765	Simpsonictis jaynanneae Rigby, 1980	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Viverravidae	3240024	Simpsonictis	4574829	Simpsonictis jaynanneae	4969765	
8621959	Chaneya tenuis Wang & Manchester, 2000	8621959	Chaneya tenuis Wang & Manchester, 2000	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220					Chaneya	4906287	Chaneya tenuis	8621959	
9647	Cicadellidae	9647	Cicadellidae	3	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647					
4577408	Ptarmigania Raymond, 1928	4577408	Ptarmigania Raymond, 1928	8	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Dolichometopidae	3266678	Ptarmigania	4577408			
4667155	Leanchoilia Walcott, 1912	4667155	Leanchoilia Walcott, 1912	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54					Leanchoiliidae	4667154	Leanchoilia	4667155			
4781626	Palecphora Scudder, 1890	4781626	Palecphora Scudder, 1890	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cercopida	11129507	Palecphora	4781626			
4946221	Ellipsocephaloides curtus (Whitfield, 1878)	4946221	Ellipsocephaloides curtus (Whitfield, 1878)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Ellipsocephaloididae	4634187	Ellipsocephaloides	4634188	Ellipsocephaloides curtus	4946221	
8135260	Calvipelta Westrop, 1986	8135260	Calvipelta Westrop, 1986	2	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Kingstoniidae	3266949	Calvipelta	8135260			
8493755	Protospongia hicksi Hinde, 1887	8493755	Protospongia hicksi Hinde, 1887	11	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Hexactinellida	146			Protospongiidae	3251809	Protospongia	3251810	Protospongia hicksi	8493755	
8620640	Stenecphora punctulata Scudder, 1895	8620640	Stenecphora punctulata Scudder, 1895	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cercopida	11129507	Stenecphora	4781140	Stenecphora punctulata	8620640	
8783065	Oesia disjuncta Walcott, 1911	8783065	Oesia disjuncta Walcott, 1911	6	SPECIES	ACCEPTED	Animalia	1	Hemichordata	75	Enteropneusta	277					Oesia	4813970	Oesia disjuncta	8783065	
2301388	Ficus Röding, 1798	2301388	Ficus Röding, 1798	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Ficidae	6567	Ficus	2301388			
3229359	Tympanophora Lindley & Hutton, 1835	3229359	Tympanophora Lindley & Hutton, 1835	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Tympanophora	3229359			
4595513	Gryphaea Lamarck, 1801	4595513	Gryphaea Lamarck, 1801	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Ostreida	9485611	Gryphaeidae	3473	Gryphaea	4595513			
4634195	Wilcoxaspis Westrop, 1986	4634195	Wilcoxaspis Westrop, 1986	3	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276			Wilcoxaspis	4634195			
4866750	Megousia Muir-Wood & Cooper, 1960	4866750	Megousia Muir-Wood & Cooper, 1960	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110					Linoproductidae	3252385	Megousia	4866750			
